id,recipe_id,name,type
9885,3330,페스코,kind
9886,3331,기타,method
9887,3331,도시락,occation
9888,3331,페스코,kind
9889,3332,비빔,method
9890,3332,도시락,occation
9891,3332,페스코,kind
9892,3333,비빔,method
9893,3333,간식,occation
9894,3333,페스코,kind
9895,3334,굽기,method
9896,3334,일상,occation
9897,3334,비건,kind
9898,3335,무침,method
9899,3335,일상,occation
9900,3335,페스코,kind
9901,3336,끓이기,method
9902,3336,간식,occation
9903,3336,페스코,kind
9904,3337,굽기,method
9905,3337,초스피드,occation
9906,3337,락토/오보,kind
9907,3338,기타,method
9908,3338,초스피드,occation
9909,3338,락토,kind
9910,3339,끓이기,method
9911,3339,간식,occation
9912,3339,오보,kind
9913,3340,굽기,method
9914,3340,초스피드,occation
9915,3340,락토,kind
9916,3341,비빔,method
9917,3341,일상,occation
9918,3341,비건,kind
9919,3342,끓이기,method
9920,3342,일상,occation
9921,3342,페스코,kind
9922,3343,조림,method
9923,3343,일상,occation
9924,3343,페스코,kind
9925,3344,굽기,method
9926,3344,일상,occation
9927,3344,페스코,kind
9928,3345,끓이기,method
9929,3345,일상,occation
9930,3345,페스코,kind
9931,3346,조림,method
9932,3346,영양식,occation
9933,3346,비건,kind
9934,3347,부침,method
9935,3347,일상,occation
9936,3347,락토,kind
9937,3348,기타,method
9938,3348,초스피드,occation
9939,3348,오보,kind
9940,3349,기타,method
9941,3349,일상,occation
9942,3349,비건,kind
9943,3350,끓이기,method
9944,3350,술안주,occation
9945,3350,페스코,kind
9946,3351,끓이기,method
9947,3351,일상,occation
9948,3351,페스코,kind
9949,3352,부침,method
9950,3352,간식,occation
9951,3352,페스코,kind
9952,3353,기타,method
9953,3353,일상,occation
9954,3353,락토/오보,kind
9955,3354,끓이기,method
9956,3354,술안주,occation
9957,3354,페스코,kind
9958,3355,볶음,method
9959,3355,일상,occation
9960,3355,페스코,kind
9961,3356,끓이기,method
9962,3356,간식,occation
9963,3356,페스코,kind
9964,3357,굽기,method
9965,3357,일상,occation
9966,3357,오보,kind
9967,3358,볶음,method
9968,3358,술안주,occation
9969,3358,페스코,kind
9970,3359,굽기,method
9971,3359,술안주,occation
9972,3359,페스코,kind
9973,3360,볶음,method
9974,3360,일상,occation
9975,3360,페스코,kind
9976,3361,비빔,method
9977,3361,영양식,occation
9978,3361,페스코,kind
9979,3362,끓이기,method
9980,3362,일상,occation
9981,3362,페스코,kind
9982,3363,기타,method
9983,3363,간식,occation
9984,3363,비건,kind
9985,3364,굽기,method
9986,3364,간식,occation
9987,3364,락토/오보,kind
9988,3365,굽기,method
9989,3365,일상,occation
9990,3365,오보,kind
9991,3366,볶음,method
9992,3366,영양식,occation
9993,3366,페스코,kind
9994,3367,기타,method
9995,3367,일상,occation
9996,3367,페스코,kind
9997,3368,끓이기,method
9998,3368,일상,occation
9999,3368,페스코,kind
10000,3369,볶음,method
10001,3369,도시락,occation
10002,3369,페스코,kind
10003,3370,볶음,method
10004,3370,영양식,occation
10005,3370,락토,kind
10006,3371,비빔,method
10007,3371,다이어트,occation
10008,3371,오보,kind
10009,3372,튀김,method
10010,3372,다이어트,occation
10011,3372,락토/오보,kind
10012,3373,비빔,method
10013,3373,일상,occation
10014,3373,비건,kind
10015,3374,부침,method
10016,3374,술안주,occation
10017,3374,락토,kind
10018,3375,볶음,method
10019,3375,술안주,occation
10020,3375,페스코,kind
10021,3376,기타,method
10022,3376,술안주,occation
10023,3376,페스코,kind
10024,3377,굽기,method
10025,3377,일상,occation
10026,3377,페스코,kind
10027,3378,무침,method
10028,3378,영양식,occation
10029,3378,비건,kind
10030,3379,끓이기,method
10031,3379,도시락,occation
10032,3379,페스코,kind
10033,3380,기타,method
10034,3380,손님접대,occation
10035,3380,페스코,kind
10036,3381,기타,method
10037,3381,일상,occation
10038,3381,페스코,kind
10039,3382,볶음,method
10040,3382,초스피드,occation
10041,3382,오보,kind
10042,3383,굽기,method
10043,3383,간식,occation
10044,3383,락토,kind
10045,3384,굽기,method
10046,3384,영양식,occation
10047,3384,락토,kind
10048,3385,볶음,method
10049,3385,손님접대,occation
10050,3385,페스코,kind
10051,3386,볶음,method
10052,3386,초스피드,occation
10053,3386,페스코,kind
10054,3387,부침,method
10055,3387,영양식,occation
10056,3387,비건,kind
10057,3388,끓이기,method
10058,3388,초스피드,occation
10059,3388,락토,kind
10060,3389,볶음,method
10061,3389,초스피드,occation
10062,3389,페스코,kind
10063,3390,볶음,method
10064,3390,초스피드,occation
10065,3390,페스코,kind
10066,3391,무침,method
10067,3391,술안주,occation
10068,3391,비건,kind
10069,3392,굽기,method
10070,3392,손님접대,occation
10071,3392,페스코,kind
10072,3393,기타,method
10073,3393,일상,occation
10074,3393,페스코,kind
10075,3394,굽기,method
10076,3394,간식,occation
10077,3394,락토/오보,kind
10078,3395,기타,method
10079,3395,일상,occation
10080,3395,락토,kind
10081,3396,무침,method
10082,3396,영양식,occation
10083,3396,비건,kind
10084,3397,굽기,method
10085,3397,간식,occation
10086,3397,락토/오보,kind
10087,3398,기타,method
10088,3398,영양식,occation
10089,3398,락토,kind
10090,3399,기타,method
10091,3399,일상,occation
10092,3399,페스코,kind
10093,3400,끓이기,method
10094,3400,간식,occation
10095,3400,비건,kind
10096,3401,굽기,method
10097,3401,초스피드,occation
10098,3401,락토/오보,kind
10099,3402,기타,method
10100,3402,도시락,occation
10101,3402,오보,kind
10102,3403,기타,method
10103,3403,일상,occation
10104,3403,페스코,kind
10105,3404,부침,method
10106,3404,일상,occation
10107,3404,비건,kind
10108,3405,기타,method
10109,3405,영양식,occation
10110,3405,락토,kind
10111,3406,굽기,method
10112,3406,간식,occation
10113,3406,페스코,kind
10114,3407,볶음,method
10115,3407,초스피드,occation
10116,3407,페스코,kind
10117,3408,무침,method
10118,3408,술안주,occation
10119,3408,비건,kind
10120,3409,튀김,method
10121,3409,간식,occation
10122,3409,페스코,kind
10123,3410,기타,method
10124,3410,일상,occation
10125,3410,락토,kind
10126,3411,볶음,method
10127,3411,손님접대,occation
10128,3411,비건,kind
10129,3412,기타,method
10130,3412,간식,occation
10131,3412,오보,kind
10132,3413,굽기,method
10133,3413,일상,occation
10134,3413,락토,kind
10135,3414,볶음,method
10136,3414,해장,occation
10137,3414,페스코,kind
10138,3415,끓이기,method
10139,3415,간식,occation
10140,3415,비건,kind
10141,3416,부침,method
10142,3416,일상,occation
10143,3416,페스코,kind
10144,3417,끓이기,method
10145,3417,일상,occation
10146,3417,페스코,kind
10147,3418,끓이기,method
10148,3418,일상,occation
10149,3418,페스코,kind
10150,3419,끓이기,method
10151,3419,일상,occation
10152,3419,페스코,kind
10153,3420,끓이기,method
10154,3420,초스피드,occation
10155,3420,페스코,kind
10156,3421,볶음,method
10157,3421,일상,occation
10158,3421,락토/오보,kind
10159,3422,튀김,method
10160,3422,일상,occation
10161,3422,락토/오보,kind
10162,3423,비빔,method
10163,3423,술안주,occation
10164,3423,페스코,kind
10165,3424,굽기,method
10166,3424,일상,occation
10167,3424,페스코,kind
10168,3425,볶음,method
10169,3425,초스피드,occation
10170,3425,페스코,kind
10171,3426,무침,method
10172,3426,일상,occation
10173,3426,오보,kind
10174,3427,무침,method
10175,3427,간식,occation
10176,3427,페스코,kind
10177,3428,부침,method
10178,3428,영양식,occation
10179,3428,락토,kind
10180,3429,회,method
10181,3429,일상,occation
10182,3429,페스코,kind
10183,3430,굽기,method
10184,3430,간식,occation
10185,3430,페스코,kind
10186,3431,굽기,method
10187,3431,일상,occation
10188,3431,락토/오보,kind
10189,3432,절임,method
10190,3432,초스피드,occation
10191,3432,페스코,kind
10192,3433,기타,method
10193,3433,일상,occation
10194,3433,락토,kind
10195,3434,끓이기,method
10196,3434,일상,occation
10197,3434,비건,kind
10198,3435,볶음,method
10199,3435,초스피드,occation
10200,3435,페스코,kind
10201,3436,볶음,method
10202,3436,간식,occation
10203,3436,페스코,kind
10204,3437,굽기,method
10205,3437,일상,occation
10206,3437,락토,kind
10207,3438,볶음,method
10208,3438,간식,occation
10209,3438,비건,kind
10210,3439,굽기,method
10211,3439,영양식,occation
10212,3439,락토/오보,kind
10213,3440,끓이기,method
10214,3440,초스피드,occation
10215,3440,페스코,kind
10216,3441,부침,method
10217,3441,일상,occation
10218,3441,페스코,kind
10219,3442,끓이기,method
10220,3442,일상,occation
10221,3442,페스코,kind
10222,3443,볶음,method
10223,3443,일상,occation
10224,3443,페스코,kind
10225,3444,끓이기,method
10226,3444,간식,occation
10227,3444,페스코,kind
10228,3445,굽기,method
10229,3445,일상,occation
10230,3445,락토/오보,kind
10231,3446,볶음,method
10232,3446,간식,occation
10233,3446,락토,kind
10234,3447,굽기,method
10235,3447,일상,occation
10236,3447,락토/오보,kind
10237,3448,조림,method
10238,3448,영양식,occation
10239,3448,페스코,kind
10240,3449,기타,method
10241,3449,일상,occation
10242,3449,페스코,kind
10243,3450,부침,method
10244,3450,일상,occation
10245,3450,비건,kind
10246,3451,무침,method
10247,3451,손님접대,occation
10248,3451,비건,kind
10249,3452,튀김,method
10250,3452,일상,occation
10251,3452,페스코,kind
10252,3453,끓이기,method
10253,3453,일상,occation
10254,3453,락토,kind
10255,3454,볶음,method
10256,3454,일상,occation
10257,3454,페스코,kind
10258,3455,볶음,method
10259,3455,일상,occation
10260,3455,페스코,kind
10261,3456,조림,method
10262,3456,일상,occation
10263,3456,비건,kind
10264,3457,끓이기,method
10265,3457,다이어트,occation
10266,3457,비건,kind
10267,3458,무침,method
10268,3458,초스피드,occation
10269,3458,비건,kind
10270,3459,기타,method
10271,3459,간식,occation
10272,3459,락토,kind
10273,3460,굽기,method
10274,3460,야식,occation
10275,3460,락토/오보,kind
10276,3461,볶음,method
10277,3461,초스피드,occation
10278,3461,페스코,kind
10279,3462,무침,method
10280,3462,간식,occation
10281,3462,페스코,kind
10282,3463,굽기,method
10283,3463,일상,occation
10284,3463,락토/오보,kind
10285,3464,부침,method
10286,3464,초스피드,occation
10287,3464,비건,kind
10288,3465,부침,method
10289,3465,간식,occation
10290,3465,페스코,kind
10291,3466,기타,method
10292,3466,일상,occation
10293,3466,락토,kind
10294,3467,부침,method
10295,3467,술안주,occation
10296,3467,비건,kind
10297,3468,굽기,method
10298,3468,일상,occation
10299,3468,페스코,kind
10300,3469,끓이기,method
10301,3469,간식,occation
10302,3469,페스코,kind
10303,3470,끓이기,method
10304,3470,일상,occation
10305,3470,페스코,kind
10306,3471,절임,method
10307,3471,일상,occation
10308,3471,비건,kind
10309,3472,조림,method
10310,3472,간식,occation
10311,3472,페스코,kind
10312,3473,굽기,method
10313,3473,간식,occation
10314,3473,락토,kind
10315,3474,굽기,method
10316,3474,간식,occation
10317,3474,락토,kind
10318,3475,볶음,method
10319,3475,초스피드,occation
10320,3475,페스코,kind
10321,3476,볶음,method
10322,3476,간식,occation
10323,3476,오보,kind
10324,3477,기타,method
10325,3477,일상,occation
10326,3477,비건,kind
10327,3478,볶음,method
10328,3478,일상,occation
10329,3478,비건,kind
10330,3479,기타,method
10331,3479,일상,occation
10332,3479,락토,kind
10333,3480,볶음,method
10334,3480,초스피드,occation
10335,3480,비건,kind
10336,3481,찜,method
10337,3481,술안주,occation
10338,3481,페스코,kind
10339,3482,기타,method
10340,3482,다이어트,occation
10341,3482,페스코,kind
10342,3483,기타,method
10343,3483,일상,occation
10344,3483,락토,kind
10345,3484,무침,method
10346,3484,간식,occation
10347,3484,비건,kind
10348,3485,굽기,method
10349,3485,일상,occation
10350,3485,락토/오보,kind
10351,3486,무침,method
10352,3486,일상,occation
10353,3486,페스코,kind
10354,3487,무침,method
10355,3487,손님접대,occation
10356,3487,비건,kind
10357,3488,무침,method
10358,3488,일상,occation
10359,3488,페스코,kind
10360,3489,볶음,method
10361,3489,일상,occation
10362,3489,페스코,kind
10363,3490,끓이기,method
10364,3490,,occation
10365,3490,페스코,kind
10366,3491,데치기,method
10367,3491,초스피드,occation
10368,3491,페스코,kind
10369,3492,비빔,method
10370,3492,일상,occation
10371,3492,오보,kind
10372,3493,무침,method
10373,3493,간식,occation
10374,3493,비건,kind
10375,3494,굽기,method
10376,3494,영양식,occation
10377,3494,락토/오보,kind
10378,3495,조림,method
10379,3495,손님접대,occation
10380,3495,페스코,kind
10381,3496,기타,method
10382,3496,일상,occation
10383,3496,페스코,kind
10384,3497,무침,method
10385,3497,간식,occation
10386,3497,비건,kind
10387,3498,굽기,method
10388,3498,일상,occation
10389,3498,락토,kind
10390,3499,조림,method
10391,3499,손님접대,occation
10392,3499,페스코,kind
10393,3500,찜,method
10394,3500,일상,occation
10395,3500,페스코,kind
10396,3501,부침,method
10397,3501,간식,occation
10398,3501,페스코,kind
10399,3502,굽기,method
10400,3502,초스피드,occation
10401,3502,락토/오보,kind
10402,3503,무침,method
10403,3503,일상,occation
10404,3503,페스코,kind
10405,3504,기타,method
10406,3504,일상,occation
10407,3504,비건,kind
10408,3505,조림,method
10409,3505,도시락,occation
10410,3505,비건,kind
10411,3506,무침,method
10412,3506,간식,occation
10413,3506,페스코,kind
10414,3507,굽기,method
10415,3507,,occation
10416,3507,오보,kind
10417,3508,굽기,method
10418,3508,손님접대,occation
10419,3508,락토/오보,kind
10420,3509,끓이기,method
10421,3509,일상,occation
10422,3509,페스코,kind
10423,3510,끓이기,method
10424,3510,일상,occation
10425,3510,페스코,kind
10426,3511,무침,method
10427,3511,간식,occation
10428,3511,비건,kind
10429,3512,굽기,method
10430,3512,일상,occation
10431,3512,락토/오보,kind
10432,3513,끓이기,method
10433,3513,간식,occation
10434,3513,페스코,kind
10435,3514,굽기,method
10436,3514,도시락,occation
10437,3514,락토/오보,kind
10438,3515,기타,method
10439,3515,간식,occation
10440,3515,오보,kind
10441,3516,굽기,method
10442,3516,일상,occation
10443,3516,락토/오보,kind
10444,3517,끓이기,method
10445,3517,간식,occation
10446,3517,페스코,kind
10447,3518,조림,method
10448,3518,초스피드,occation
10449,3518,비건,kind
10450,3519,비빔,method
10451,3519,간식,occation
10452,3519,락토,kind
10453,3520,굽기,method
10454,3520,영양식,occation
10455,3520,락토/오보,kind
10456,3521,굽기,method
10457,3521,초스피드,occation
10458,3521,비건,kind
10459,3522,무침,method
10460,3522,일상,occation
10461,3522,비건,kind
10462,3523,부침,method
10463,3523,해장,occation
10464,3523,페스코,kind
10465,3524,무침,method
10466,3524,영양식,occation
10467,3524,비건,kind
10468,3525,무침,method
10469,3525,간식,occation
10470,3525,비건,kind
10471,3526,굽기,method
10472,3526,야식,occation
10473,3526,락토/오보,kind
10474,3527,끓이기,method
10475,3527,일상,occation
10476,3527,락토,kind
10477,3528,볶음,method
10478,3528,일상,occation
10479,3528,비건,kind
10480,3529,무침,method
10481,3529,일상,occation
10482,3529,비건,kind
10483,3530,부침,method
10484,3530,일상,occation
10485,3530,페스코,kind
10486,3531,기타,method
10487,3531,초스피드,occation
10488,3531,오보,kind
10489,3532,무침,method
10490,3532,일상,occation
10491,3532,페스코,kind
10492,3533,무침,method
10493,3533,일상,occation
10494,3533,비건,kind
10495,3534,부침,method
10496,3534,일상,occation
10497,3534,페스코,kind
10498,3535,부침,method
10499,3535,간식,occation
10500,3535,오보,kind
10501,3536,굽기,method
10502,3536,술안주,occation
10503,3536,락토/오보,kind
10504,3537,무침,method
10505,3537,일상,occation
10506,3537,페스코,kind
10507,3538,조림,method
10508,3538,일상,occation
10509,3538,페스코,kind
10510,3539,굽기,method
10511,3539,초스피드,occation
10512,3539,페스코,kind
10513,3540,볶음,method
10514,3540,다이어트,occation
10515,3540,비건,kind
10516,3541,끓이기,method
10517,3541,간식,occation
10518,3541,락토/오보,kind
10519,3542,굽기,method
10520,3542,일상,occation
10521,3542,락토/오보,kind
10522,3543,찜,method
10523,3543,일상,occation
10524,3543,페스코,kind
10525,3544,조림,method
10526,3544,영양식,occation
10527,3544,비건,kind
10528,3545,기타,method
10529,3545,간식,occation
10530,3545,오보,kind
10531,3546,기타,method
10532,3546,손님접대,occation
10533,3546,락토/오보,kind
10534,3547,부침,method
10535,3547,일상,occation
10536,3547,페스코,kind
10537,3548,볶음,method
10538,3548,도시락,occation
10539,3548,페스코,kind
10540,3549,기타,method
10541,3549,간식,occation
10542,3549,페스코,kind
10543,3550,굽기,method
10544,3550,다이어트,occation
10545,3550,락토/오보,kind
10546,3551,끓이기,method
10547,3551,일상,occation
10548,3551,비건,kind
10549,3552,끓이기,method
10550,3552,술안주,occation
10551,3552,락토,kind
10552,3553,볶음,method
10553,3553,초스피드,occation
10554,3553,페스코,kind
10555,3554,튀김,method
10556,3554,일상,occation
10557,3554,오보,kind
10558,3555,절임,method
10559,3555,초스피드,occation
10560,3555,비건,kind
10561,3556,무침,method
10562,3556,기타,occation
10563,3556,비건,kind
10564,3557,기타,method
10565,3557,일상,occation
10566,3557,비건,kind
10567,3558,무침,method
10568,3558,초스피드,occation
10569,3558,오보,kind
10570,3559,부침,method
10571,3559,일상,occation
10572,3559,오보,kind
10573,3560,끓이기,method
10574,3560,일상,occation
10575,3560,비건,kind
10576,3561,무침,method
10577,3561,간식,occation
10578,3561,비건,kind
10579,3562,굽기,method
10580,3562,간식,occation
10581,3562,락토/오보,kind
10582,3563,기타,method
10583,3563,손님접대,occation
10584,3563,락토/오보,kind
10585,3564,볶음,method
10586,3564,일상,occation
10587,3564,페스코,kind
10588,3565,무침,method
10589,3565,간식,occation
10590,3565,비건,kind
10591,3566,볶음,method
10592,3566,다이어트,occation
10593,3566,페스코,kind
10594,3567,찜,method
10595,3567,간식,occation
10596,3567,페스코,kind
10597,3568,굽기,method
10598,3568,일상,occation
10599,3568,락토/오보,kind
10600,3569,기타,method
10601,3569,일상,occation
10602,3569,페스코,kind
10603,3570,무침,method
10604,3570,일상,occation
10605,3570,비건,kind
10606,3571,끓이기,method
10607,3571,일상,occation
10608,3571,페스코,kind
10609,3572,볶음,method
10610,3572,간식,occation
10611,3572,페스코,kind
10612,3573,굽기,method
10613,3573,간식,occation
10614,3573,오보,kind
10615,3574,조림,method
10616,3574,간식,occation
10617,3574,락토/오보,kind
10618,3575,굽기,method
10619,3575,간식,occation
10620,3575,락토/오보,kind
10621,3576,부침,method
10622,3576,초스피드,occation
10623,3576,락토/오보,kind
10624,3577,튀김,method
10625,3577,일상,occation
10626,3577,비건,kind
10627,3578,기타,method
10628,3578,일상,occation
10629,3578,페스코,kind
10630,3579,무침,method
10631,3579,일상,occation
10632,3579,비건,kind
10633,3580,무침,method
10634,3580,해장,occation
10635,3580,페스코,kind
10636,3581,끓이기,method
10637,3581,간식,occation
10638,3581,비건,kind
10639,3582,굽기,method
10640,3582,일상,occation
10641,3582,락토/오보,kind
10642,3583,무침,method
10643,3583,일상,occation
10644,3583,페스코,kind
10645,3584,굽기,method
10646,3584,일상,occation
10647,3584,오보,kind
10648,3585,끓이기,method
10649,3585,일상,occation
10650,3585,페스코,kind
10651,3586,볶음,method
10652,3586,일상,occation
10653,3586,페스코,kind
10654,3587,조림,method
10655,3587,초스피드,occation
10656,3587,비건,kind
10657,3588,부침,method
10658,3588,간식,occation
10659,3588,페스코,kind
10660,3589,굽기,method
10661,3589,간식,occation
10662,3589,락토/오보,kind
10663,3590,굽기,method
10664,3590,일상,occation
10665,3590,락토/오보,kind
10666,3591,조림,method
10667,3591,간식,occation
10668,3591,페스코,kind
10669,3592,굽기,method
10670,3592,초스피드,occation
10671,3592,락토/오보,kind
10672,3593,부침,method
10673,3593,일상,occation
10674,3593,비건,kind
10675,3594,끓이기,method
10676,3594,간식,occation
10677,3594,페스코,kind
10678,3595,굽기,method
10679,3595,일상,occation
10680,3595,락토,kind
10681,3596,끓이기,method
10682,3596,간식,occation
10683,3596,비건,kind
10684,3597,굽기,method
10685,3597,간식,occation
10686,3597,락토/오보,kind
10687,3598,볶음,method
10688,3598,일상,occation
10689,3598,페스코,kind
10690,3599,기타,method
10691,3599,일상,occation
10692,3599,페스코,kind
10693,3600,끓이기,method
10694,3600,일상,occation
10695,3600,비건,kind
10696,3601,찜,method
10697,3601,영양식,occation
10698,3601,오보,kind
10699,3602,찜,method
10700,3602,일상,occation
10701,3602,비건,kind
10702,3603,조림,method
10703,3603,일상,occation
10704,3603,페스코,kind
10705,3604,부침,method
10706,3604,초스피드,occation
10707,3604,페스코,kind
10708,3605,볶음,method
10709,3605,일상,occation
10710,3605,페스코,kind
10711,3606,기타,method
10712,3606,간식,occation
10713,3606,락토/오보,kind
10714,3607,굽기,method
10715,3607,초스피드,occation
10716,3607,락토/오보,kind
10717,3608,절임,method
10718,3608,초스피드,occation
10719,3608,비건,kind
10720,3609,무침,method
10721,3609,일상,occation
10722,3609,비건,kind
10723,3610,볶음,method
10724,3610,일상,occation
10725,3610,페스코,kind
10726,3611,끓이기,method
10727,3611,초스피드,occation
10728,3611,페스코,kind
10729,3612,기타,method
10730,3612,영양식,occation
10731,3612,락토/오보,kind
10732,3613,비빔,method
10733,3613,일상,occation
10734,3613,페스코,kind
10735,3614,끓이기,method
10736,3614,일상,occation
10737,3614,페스코,kind
10738,3615,볶음,method
10739,3615,일상,occation
10740,3615,비건,kind
10741,3616,데치기,method
10742,3616,일상,occation
10743,3616,비건,kind
10744,3617,볶음,method
10745,3617,초스피드,occation
10746,3617,페스코,kind
10747,3618,부침,method
10748,3618,일상,occation
10749,3618,오보,kind
10750,3619,볶음,method
10751,3619,,occation
10752,3619,페스코,kind
10753,3620,굽기,method
10754,3620,간식,occation
10755,3620,락토/오보,kind
10756,3621,굽기,method
10757,3621,일상,occation
10758,3621,락토/오보,kind
10759,3622,굽기,method
10760,3622,간식,occation
10761,3622,페스코,kind
10762,3623,찜,method
10763,3623,손님접대,occation
10764,3623,락토/오보,kind
10765,3624,볶음,method
10766,3624,야식,occation
10767,3624,페스코,kind
10768,3625,굽기,method
10769,3625,간식,occation
10770,3625,락토/오보,kind
10771,3626,굽기,method
10772,3626,간식,occation
10773,3626,락토/오보,kind
10774,3627,기타,method
10775,3627,술안주,occation
10776,3627,오보,kind
10777,3628,굽기,method
10778,3628,해장,occation
10779,3628,페스코,kind
10780,3629,끓이기,method
10781,3629,초스피드,occation
10782,3629,페스코,kind
10783,3630,볶음,method
10784,3630,일상,occation
10785,3630,페스코,kind
10786,3631,부침,method
10787,3631,일상,occation
10788,3631,페스코,kind
10789,3632,기타,method
10790,3632,일상,occation
10791,3632,비건,kind
10792,3633,볶음,method
10793,3633,술안주,occation
10794,3633,페스코,kind
10795,3634,찜,method
10796,3634,초스피드,occation
10797,3634,페스코,kind
10798,3635,끓이기,method
10799,3635,일상,occation
10800,3635,비건,kind
10801,3636,굽기,method
10802,3636,일상,occation
10803,3636,락토,kind
10804,3637,볶음,method
10805,3637,일상,occation
10806,3637,오보,kind
10807,3638,볶음,method
10808,3638,술안주,occation
10809,3638,페스코,kind
10810,3639,볶음,method
10811,3639,일상,occation
10812,3639,페스코,kind
10813,3640,기타,method
10814,3640,일상,occation
10815,3640,페스코,kind
10816,3641,무침,method
10817,3641,일상,occation
10818,3641,비건,kind
10819,3642,끓이기,method
10820,3642,술안주,occation
10821,3642,페스코,kind
10822,3643,볶음,method
10823,3643,간식,occation
10824,3643,페스코,kind
10825,3644,굽기,method
10826,3644,간식,occation
10827,3644,락토/오보,kind
10828,3645,굽기,method
10829,3645,일상,occation
10830,3645,락토,kind
10831,3646,부침,method
10832,3646,초스피드,occation
10833,3646,오보,kind
10834,3647,절임,method
10835,3647,일상,occation
10836,3647,비건,kind
10837,3648,찜,method
10838,3648,초스피드,occation
10839,3648,락토,kind
10840,3649,기타,method
10841,3649,간식,occation
10842,3649,비건,kind
10843,3650,굽기,method
10844,3650,일상,occation
10845,3650,락토/오보,kind
10846,3651,무침,method
10847,3651,영양식,occation
10848,3651,비건,kind
10849,3652,찜,method
10850,3652,간식,occation
10851,3652,페스코,kind
10852,3653,기타,method
10853,3653,일상,occation
10854,3653,락토,kind
10855,3654,조림,method
10856,3654,영양식,occation
10857,3654,페스코,kind
10858,3655,끓이기,method
10859,3655,초스피드,occation
10860,3655,페스코,kind
10861,3656,굽기,method
10862,3656,간식,occation
10863,3656,페스코,kind
10864,3657,굽기,method
10865,3657,일상,occation
10866,3657,락토,kind
10867,3658,볶음,method
10868,3658,일상,occation
10869,3658,오보,kind
10870,3659,볶음,method
10871,3659,일상,occation
10872,3659,비건,kind
10873,3660,삶기,method
10874,3660,초스피드,occation
10875,3660,페스코,kind
10876,3661,무침,method
10877,3661,간식,occation
10878,3661,비건,kind
10879,3662,굽기,method
10880,3662,일상,occation
10881,3662,락토/오보,kind
10882,3663,조림,method
10883,3663,일상,occation
10884,3663,비건,kind
10885,3664,굽기,method
10886,3664,일상,occation
10887,3664,락토,kind
10888,3665,부침,method
10889,3665,일상,occation
10890,3665,락토/오보,kind
10891,3666,무침,method
10892,3666,기타,occation
10893,3666,비건,kind
10894,3667,절임,method
10895,3667,일상,occation
10896,3667,비건,kind
10897,3668,끓이기,method
10898,3668,일상,occation
10899,3668,비건,kind
10900,3669,끓이기,method
10901,3669,일상,occation
10902,3669,비건,kind
10903,3670,볶음,method
10904,3670,손님접대,occation
10905,3670,락토,kind
10906,3671,비빔,method
10907,3671,일상,occation
10908,3671,페스코,kind
10909,3672,절임,method
10910,3672,간식,occation
10911,3672,페스코,kind
10912,3673,기타,method
10913,3673,일상,occation
10914,3673,락토/오보,kind
10915,3674,볶음,method
10916,3674,일상,occation
10917,3674,페스코,kind
10918,3675,무침,method
10919,3675,초스피드,occation
10920,3675,비건,kind
10921,3676,비빔,method
10922,3676,일상,occation
10923,3676,비건,kind
10924,3677,기타,method
10925,3677,초스피드,occation
10926,3677,페스코,kind
10927,3678,볶음,method
10928,3678,초스피드,occation
10929,3678,페스코,kind
10930,3679,끓이기,method
10931,3679,일상,occation
10932,3679,페스코,kind
10933,3680,무침,method
10934,3680,일상,occation
10935,3680,비건,kind
10936,3681,기타,method
10937,3681,일상,occation
10938,3681,락토/오보,kind
10939,3682,비빔,method
10940,3682,일상,occation
10941,3682,비건,kind
10942,3683,무침,method
10943,3683,초스피드,occation
10944,3683,비건,kind
10945,3684,볶음,method
10946,3684,초스피드,occation
10947,3684,페스코,kind
10948,3685,볶음,method
10949,3685,일상,occation
10950,3685,락토,kind
10951,3686,무침,method
10952,3686,일상,occation
10953,3686,비건,kind
10954,3687,볶음,method
10955,3687,간식,occation
10956,3687,비건,kind
10957,3688,굽기,method
10958,3688,다이어트,occation
10959,3688,오보,kind
10960,3689,볶음,method
10961,3689,초스피드,occation
10962,3689,비건,kind
10963,3690,기타,method
10964,3690,일상,occation
10965,3690,비건,kind
10966,3692,기타,method
10967,3692,일상,occation
10968,3692,락토/오보,kind
10969,3693,굽기,method
10970,3693,일상,occation
10971,3693,오보,kind
10972,3694,기타,method
10973,3694,초스피드,occation
10974,3694,페스코,kind
10975,3695,볶음,method
10976,3695,일상,occation
10977,3695,페스코,kind
10978,3696,끓이기,method
10979,3696,간식,occation
10980,3696,페스코,kind
10981,3697,굽기,method
10982,3697,일상,occation
10983,3697,락토/오보,kind
10984,3698,볶음,method
10985,3698,간식,occation
10986,3698,페스코,kind
10987,3699,튀김,method
10988,3699,간식,occation
10989,3699,페스코,kind
10990,3700,기타,method
10991,3700,간식,occation
10992,3700,락토/오보,kind
10993,3701,튀김,method
10994,3701,간식,occation
10995,3701,락토/오보,kind
10996,3702,튀김,method
10997,3702,일상,occation
10998,3702,비건,kind
10999,3703,기타,method
11000,3703,간식,occation
11001,3703,비건,kind
11002,3704,굽기,method
11003,3704,일상,occation
11004,3704,락토/오보,kind
11005,3705,볶음,method
11006,3705,기타,occation
11007,3705,페스코,kind
11008,3706,기타,method
11009,3706,일상,occation
11010,3706,락토,kind
11011,3707,볶음,method
11012,3707,일상,occation
11013,3707,비건,kind
11014,3708,볶음,method
11015,3708,일상,occation
